run_family,model_line,model_role,condition,run_id,config_path,config_sha256,result_path,result_sha256,metadata_path,metadata_sha256,trace_path,trace_sha256,model_id,model_revision,revision_evidence,adapter,runner_variant,runner_sha256,runner_hash_evidence,prompt_format,system_prompt_sha256,max_input_tokens,max_new_tokens,generation_batch_size,extractor_mode,timeout_policy,cases,unique_case_ids,missing_cases,duplicate_cases,case_order_identical,raw_outputs_nonempty,extracted_sql_nonempty,execution_status_complete,trace_rows,trace_order_identical,prompt_tokens_max,prompt_tokens_over_limit,prompt_truncations,summary_consistent,authoritative_status,notes
PRE_K3_AUTHORITATIVE_BASELINE,Llama 3.2 3B Instruct,base,structure_gate085,run_base_20260714_180015,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top10_structure_rerank_v2_gate085_k1_full_schema_maxinput2048_full_aliasnames.json,d040c91d7fb8be171dcd77198ae95516add1c7f68976e192d012dd81d904a47a,results/run_base_20260714_180015.csv,1c60b02d9fe274256a42be8eea27050ec42d874472f99b0839416514889f67be,results/run_base_20260714_180015_metadata.json,534df5704ec7e310dc4aadb53f25802444365a91ff4b5a5f00a3956cc45cb937,results/retrieval_traces/run_base_20260714_180015_retrieval_traces.jsonl,51d6fb2b8235bf3a6448ea6f87084d7becb5dd8926d6c96bb13e6ae2e0566e89,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,base,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1027,True,1032,True,1292,0,0,True,COMPLETE_VALID,
PRE_K3_AUTHORITATIVE_BASELINE,Llama 3.2 3B Instruct,lora_v2,structure_gate085,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_012027,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top10_structure_rerank_v2_gate085_k1_full_schema_maxinput2048_full_aliasnames.json,adeebe74aad37955ee1188e78de17db1d8aa4b5e5b621a386e7d95f81074fdd8,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_012027.csv,282b619b5225c6891292c2c9e0f2c889d2e8fd8ba1dc52cd1ef3117c2820dee8,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_012027_metadata.json,63ef7509a3e5e079e4ee883a30a27110f8688354d858388dfe5175788711bb8a,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260715_012027_retrieval_traces.jsonl,51d6fb2b8235bf3a6448ea6f87084d7becb5dd8926d6c96bb13e6ae2e0566e89,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,a37286649920f4224999b5184e6117ea31f24968ad2c353ff338397c99a7a3c9,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,1292,0,0,True,COMPLETE_VALID,
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 9B,base,structure_gate085,run_base_20260712_163705,configs/eval_qwen35_9b_base_dynamic_fewshot_bge_large_top10_structure_rerank_v2_k1_full_schema_similarity_gate085_maxinput2048_full_aliasnames.json,00302c8f55472a422067e43d2965482fd1ab855dba4add0e39788fc5ce40cd83,results/run_base_20260712_163705.csv,03f8a984a60adb6a6efcf2f0459ec6d526e21f8147b24de1fc51df20e26f7109,results/run_base_20260712_163705_metadata.json,137e85e0e0d7b16ffbde81eef3838ad72483032bd9b53883d695d242debb4707,results/retrieval_traces/run_base_20260712_163705_retrieval_traces.jsonl,6706da477ae9bb56efd5850e52764b99db1bf91f565b7cb8e00bd22baf7bf9c9,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,AUDIT_RECONSTRUCTED,base,main_06_batch_run,,NOT_PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,1307,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata; runtime runner SHA256 not persisted; method/config/results independently audited
PRE_K3_AUTHORITATIVE_BASELINE,Qwen 3.5 9B,lora_v2,structure_gate085,run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_211349,configs/eval_qwen35_9b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_gate085_k1_full_schema_maxinput2048_full_aliasnames.json,dbcb53fa256c81c3cfc155de5b6930cc03b7cffa87be9a849436bc018c018a7f,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_211349.csv,ac9f6a987253ba145edf2626e7ecb5f2cd6fdee2f1bb041028c8a5ecd332f109,results/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_211349_metadata.json,0d4ef7141075ddb9f30d416b0eaf18aac63385621d66b0ce2e8611b4af5b7179,results/retrieval_traces/run_lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5_20260713_211349_retrieval_traces.jsonl,6706da477ae9bb56efd5850e52764b99db1bf91f565b7cb8e00bd22baf7bf9c9,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,AUDIT_RECONSTRUCTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,main_06_batch_run,,NOT_PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,2048,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,1307,0,0,True,COMPLETE_VALID,model revision reconstructed from authoritative audit/cache; not persisted in this run metadata; runtime runner SHA256 not persisted; method/config/results independently audited
K3_EXTENSION,Qwen 3.5 2B,base,top3,run_k3_qwen2b_base_top3_maxin4352_20260717_101346,configs/eval_qwen35_2b_base_dynamic_bge_large_top3_k3_full_schema_maxin4352_full_aliasnames.json,b511648d49166ace8f17a2bcb8ce36bc29c6a5c31e33a537ebadaf7e5f9e2d76,results/k3_extension_20260717/run_k3_qwen2b_base_top3_maxin4352_20260717_101346.csv,4b7b32932e1569a759414c5ca953b38ed4bae31c0d677a3e87f94f105181c9e5,results/k3_extension_20260717/run_k3_qwen2b_base_top3_maxin4352_20260717_101346_metadata.json,3cfdd1b95800df5f6a9ac33679da7316f08da02a40141d928f4d7ae29b8a8a6a,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_base_top3_maxin4352_20260717_101346_retrieval_traces.jsonl,c82b306ac3fbc64b641f6772e9eb1e2c27fde90978c98d74d0253d9dfedacb57,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1021,True,1032,True,3733,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,base,top3_gate070,run_k3_qwen2b_base_top3_gate070_maxin4352_20260717_114608,configs/eval_qwen35_2b_base_dynamic_bge_large_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,98cb022523fd07465aedcac01398e3bc47c53d55552208a63976979241bb8cba,results/k3_extension_20260717/run_k3_qwen2b_base_top3_gate070_maxin4352_20260717_114608.csv,8a68f1f043486ccbeab498c62052ddf4bcd15fb529062552d6d4b96d8e78f8d9,results/k3_extension_20260717/run_k3_qwen2b_base_top3_gate070_maxin4352_20260717_114608_metadata.json,eb3d3b3b3046641376857a6b884232746dfc20c69c96edbc27b3ee46295303fb,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_base_top3_gate070_maxin4352_20260717_114608_retrieval_traces.jsonl,a45166f08ef0e0d1eddab67d805798e67c5182489bf75b75f61960ddf9dab4f8,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1022,True,1032,True,3728,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,base,top3_gate085,run_k3_qwen2b_base_top3_gate085_maxin4352_20260717_124844,configs/eval_qwen35_2b_base_dynamic_bge_large_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,dbca16157748e2763937626af73c5a24ea7d25d664bd6950b5a0331d52ca3d9c,results/k3_extension_20260717/run_k3_qwen2b_base_top3_gate085_maxin4352_20260717_124844.csv,52d9788ed827ef77c73b369c39271ebcdf12c9897abc6a3c1a1882b6f9683f66,results/k3_extension_20260717/run_k3_qwen2b_base_top3_gate085_maxin4352_20260717_124844_metadata.json,7a40c535b0621e5ef42b592774f6f0d2a674e3c81db269e0734d87e2da3f6f47,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_base_top3_gate085_maxin4352_20260717_124844_retrieval_traces.jsonl,0bcb442d2d93c96ebc7808d980b8050dd98b064918a430c152180994b097e3f3,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1023,True,1032,True,2181,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,base,structure_top3,run_k3_qwen2b_base_structure_top3_maxin4352_20260717_132002,configs/eval_qwen35_2b_base_dynamic_bge_large_top10_structure_rerank_v2_top3_k3_full_schema_maxin4352_full_aliasnames.json,9f3b70ba37e00fe34ce5347cf381e1be36d4eaa224eaa6aaa3f9ccdbbca6096f,results/k3_extension_20260717/run_k3_qwen2b_base_structure_top3_maxin4352_20260717_132002.csv,110b5a3f6d0505e551b5fc2b56268e192206d1766d064ded38fa53f6160687f3,results/k3_extension_20260717/run_k3_qwen2b_base_structure_top3_maxin4352_20260717_132002_metadata.json,38ac5e9df86b99d1a070097dd4b0ab0c3b4196cb57a853821191cd1dd2345343,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_base_structure_top3_maxin4352_20260717_132002_retrieval_traces.jsonl,a87c9899c3b1d93ec6494ab1a9ee816d23e2112f686e87b4c63a6c43042ba9bc,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1023,True,1032,True,4269,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,base,structure_top3_gate070,run_k3_qwen2b_base_structure_top3_gate070_maxin4352_20260717_145336,configs/eval_qwen35_2b_base_dynamic_bge_large_top10_structure_rerank_v2_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,14b2e5f356660bb6988fdeab953ee2ded10c7fb896db0545d33e7b84513dc2f5,results/k3_extension_20260717/run_k3_qwen2b_base_structure_top3_gate070_maxin4352_20260717_145336.csv,42f990f5843b3de64bbfc6034638d2075c738858dd3b86e1d235996d9e14fc99,results/k3_extension_20260717/run_k3_qwen2b_base_structure_top3_gate070_maxin4352_20260717_145336_metadata.json,80f24d19928dbee6b6f4d75200fda258e3214c3301eb3aeca9ecb78bd202290c,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_base_structure_top3_gate070_maxin4352_20260717_145336_retrieval_traces.jsonl,cf42e7b0d527b7596ddb850f6d86714373b68dd118d4e5edecf0f621a2b00352,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1024,True,1032,True,3728,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,base,structure_top3_gate085,run_k3_qwen2b_base_structure_top3_gate085_maxin4352_20260717_155500,configs/eval_qwen35_2b_base_dynamic_bge_large_top10_structure_rerank_v2_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,c17526f9076d528c859ee04d73c6f81dbb26ff3289f5bf5467d0d955c00d6d81,results/k3_extension_20260717/run_k3_qwen2b_base_structure_top3_gate085_maxin4352_20260717_155500.csv,7022b1f19b4c5f734eb15c228d0d4a47c1e39fd9cac906d835578bbe09fcbef7,results/k3_extension_20260717/run_k3_qwen2b_base_structure_top3_gate085_maxin4352_20260717_155500_metadata.json,1ffdef65cbc8883fc454a4456fc53a69b86c19092fb1658e0af63a4838527346,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_base_structure_top3_gate085_maxin4352_20260717_155500_retrieval_traces.jsonl,623431ca8ba022c8ac1147597bf4c989ed1b03eee7fd8f26a4cf4cd685b119d0,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1023,True,1032,True,2181,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,lora_v2,top3,run_k3_qwen2b_lora_v2_top3_maxin4352_20260717_162744,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top3_k3_full_schema_maxin4352_full_aliasnames.json,c5c2ab7ec7c8ccb86b1039b7978b2a9ba7b5f5cf6754fac39d87569936803478,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_top3_maxin4352_20260717_162744.csv,352aa17359aa225b94f2d5acabf9c4f4634e70ff2bd10665c137ce55308bc173,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_top3_maxin4352_20260717_162744_metadata.json,0c4d3db2784438d3d358dd07dab6eb8557b04dd48fe245a3b537fe4fae89f36c,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_lora_v2_top3_maxin4352_20260717_162744_retrieval_traces.jsonl,c82b306ac3fbc64b641f6772e9eb1e2c27fde90978c98d74d0253d9dfedacb57,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,3733,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,lora_v2,top3_gate070,run_k3_qwen2b_lora_v2_top3_gate070_maxin4352_20260717_171027,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,7186bfc5f0b6abcf6e9e141af5ef717fe20a40d41a8df58ba2046713e2785473,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_top3_gate070_maxin4352_20260717_171027.csv,2fef51f414ebd25ae28114ff3ad539d81031c534c824048da91dd57f475147ef,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_top3_gate070_maxin4352_20260717_171027_metadata.json,2eae4a2d05a563166642c60db508d8adbca8c7555e0892f8e8a70df72237e174,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_lora_v2_top3_gate070_maxin4352_20260717_171027_retrieval_traces.jsonl,a45166f08ef0e0d1eddab67d805798e67c5182489bf75b75f61960ddf9dab4f8,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,3728,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,lora_v2,top3_gate085,run_k3_qwen2b_lora_v2_top3_gate085_maxin4352_20260717_175214,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,4f0f9aa9d0917ee57257b1e161aa5dda13aaf929cb3c394582962ae51ef646eb,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_top3_gate085_maxin4352_20260717_175214.csv,ab806da0bdc44fe795b6d0e5738886a7718acb476dc897f3c1587f131fbccf1f,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_top3_gate085_maxin4352_20260717_175214_metadata.json,a9966dd0a54e4295f3ab4ff2c8d35e9eb903a714b36487dd06d69811f1138feb,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_lora_v2_top3_gate085_maxin4352_20260717_175214_retrieval_traces.jsonl,0bcb442d2d93c96ebc7808d980b8050dd98b064918a430c152180994b097e3f3,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2181,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,lora_v2,structure_top3,run_k3_qwen2b_lora_v2_structure_top3_maxin4352_20260717_183318,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_top3_k3_full_schema_maxin4352_full_aliasnames.json,0e692322a5b8d2af1fc5f5dc2ce884ba4edffb9d68184e042a7e794538b0d6af,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_structure_top3_maxin4352_20260717_183318.csv,96149b93fd8ecb7d1d7d7b413076404783bcced85db0e88283bcd31cf6d8cc17,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_structure_top3_maxin4352_20260717_183318_metadata.json,91a4d9531535b9826c6353c658b30e86cc6894e7051855ddff568e9b130e6159,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_lora_v2_structure_top3_maxin4352_20260717_183318_retrieval_traces.jsonl,a87c9899c3b1d93ec6494ab1a9ee816d23e2112f686e87b4c63a6c43042ba9bc,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,4269,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,lora_v2,structure_top3_gate070,run_k3_qwen2b_lora_v2_structure_top3_gate070_maxin4352_20260717_191647,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,574bcdcc55072869145b6ada03ebd853bece0ec7926ec261b8a805ec2435592d,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_structure_top3_gate070_maxin4352_20260717_191647.csv,139a4c9387fe9f29fca43ea1c154b11105b3a26a4541920969ba0c63d5244446,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_structure_top3_gate070_maxin4352_20260717_191647_metadata.json,4befcee7d5c775d635599711e72d71e3071950c0082960247042db676d119b69,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_lora_v2_structure_top3_gate070_maxin4352_20260717_191647_retrieval_traces.jsonl,cf42e7b0d527b7596ddb850f6d86714373b68dd118d4e5edecf0f621a2b00352,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,3728,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 2B,lora_v2,structure_top3_gate085,run_k3_qwen2b_lora_v2_structure_top3_gate085_maxin4352_20260717_195838,configs/eval_qwen35_2b_lora_v2_old25k_r8_alpha16_mixedval2500_v2_bestepoch1_dynamic_bge_large_top10_structure_rerank_v2_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,976f85d7af9f146f01e54b0d5df11e21376bedb66505e1518a4ff0e7c28d93c9,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_structure_top3_gate085_maxin4352_20260717_195838.csv,0d232f908fbdeef26111103ba073f0f56aa93be1bc99a87b94da66537fded6f9,results/k3_extension_20260717/run_k3_qwen2b_lora_v2_structure_top3_gate085_maxin4352_20260717_195838_metadata.json,08b375599b094845e09ad37379ad0f3449d7970b05a11a3b3b4b5cd997d7add7,results/k3_extension_20260717/retrieval_traces/run_k3_qwen2b_lora_v2_structure_top3_gate085_maxin4352_20260717_195838_retrieval_traces.jsonl,623431ca8ba022c8ac1147597bf4c989ed1b03eee7fd8f26a4cf4cd685b119d0,Qwen/Qwen3.5-2B-Base,b1485b2fa6dfa1287294f269f5fb618e03d52d7c,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2181,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,base,top3,run_k3_llama3b_base_top3_maxin4352_20260717_203852,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top3_k3_full_schema_maxin4352_full_aliasnames.json,f72ecf18ad94f41493c42cda30f86026f981d341c421ac9d570dac06f46ed39c,results/k3_extension_20260717/run_k3_llama3b_base_top3_maxin4352_20260717_203852.csv,aeb3992fdea5b39f552de238fa859a52d9a311b54186ff96808a02374ca4394c,results/k3_extension_20260717/run_k3_llama3b_base_top3_maxin4352_20260717_203852_metadata.json,771de49e667e32a9b19d61ec67c1df62683c5b75a6a0511b3bb9b62c4a4b4df2,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_top3_maxin4352_20260717_203852_retrieval_traces.jsonl,9784f983131943cee80b480463e22403d80d1aef105cf611d2f2c49ae0754d99,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,3675,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
